"chrom"	"maploc"	"rCountT"	"rCountN"	"vafT"	"vafN"	"het"	"keep"	"gcpct"	"gcbias"	"cnlr"	"valor"	"lorvar"	"seg"	"seg0"	"segclust"	"ID"
24	21901550	51	36	0	0	0	1	0.378	0.025629784040492	-0.193394528723362	NA	NA	54	54	7	"01-IM6_P-0025097-N01-IM6/coun"
24	21903300	23	36	0	0	0	1	0.417	0.00214328297691902	-1.26641131977297	NA	NA	54	54	7	"01-IM6_P-0025097-N01-IM6/coun"
24	22744516	121	79	0	0	0	1	0.369	0.0236559200908347	-0.0830215569143616	NA	NA	54	54	7	"01-IM6_P-0025097-N01-IM6/coun"
24	22749950	73	43	0	0	0	1	0.302	-0.0897634476174082	0.176158880597409	NA	NA	54	54	7	"01-IM6_P-0025097-N01-IM6/coun"
24	22751400	220	150	0	0	0	1	0.375	0.0253417094266439	-0.147168450437337	NA	NA	54	54	7	"01-IM6_P-0025097-N01-IM6/coun"
24	22930600	70	43	0	0	0	1	0.44	-0.0160755960759118	0.0432524215640953	NA	NA	54	54	7	"01-IM6_P-0025097-N01-IM6/coun"
24	22930850	148	61	0	0	0	1	0.426	-0.00454999407907609	0.600074059457942	NA	NA	54	54	7	"01-IM6_P-0025097-N01-IM6/coun"
24	28772850	239	159	0	0	0	1	0.568	-0.0218272561626769	-0.0648424522037789	NA	NA	54	54	7	"01-IM6_P-0025097-N01-IM6/coun"
24	28773050	252	180	0	0	0	1	0.592	0.00965807686612174	-0.198326501676034	NA	NA	54	54	7	"01-IM6_P-0025097-N01-IM6/coun"
24	28773300	149	83	0	0	0	1	0.563	-0.0255146053264559	0.192529355757346	NA	NA	54	54	7	"01-IM6_P-0025097-N01-IM6/coun"
24	2655350	92	59	0	0	0	1	0.461	-0.00209761556070549	-0.146646404396425	NA	NA	41	41	9	"02-IM5_P-0001325-N01-IM5/coun"
24	2829444	106	62	0	0	0	1	0.364	0.0392499452090703	-0.0575497393456667	NA	NA	41	41	9	"02-IM5_P-0001325-N01-IM5/coun"
24	4971350	62	42	0	0	0	1	0.292	0.128535221068648	-0.353178156974734	NA	NA	41	41	9	"02-IM5_P-0001325-N01-IM5/coun"
24	5258300	85	41	0	0	0	1	0.341	0.0545907377767567	0.19926095058867	NA	NA	41	41	9	"02-IM5_P-0001325-N01-IM5/coun"
24	5910950	90	43	0	0	0	1	0.296	0.121057306245294	0.146541031458731	NA	NA	41	41	9	"02-IM5_P-0001325-N01-IM5/coun"
24	7194150	65	37	0	0	0	1	0.548	-0.041995448374859	0.0620507055047516	NA	NA	41	41	9	"02-IM5_P-0001325-N01-IM5/coun"
24	13568350	64	52	0	0	0	1	0.464	-0.00292540093559636	-0.478795190597108	NA	NA	41	41	9	"02-IM5_P-0001325-N01-IM5/coun"
24	13573033	108	80	0.333333333333333	0.425	1	1	0.428	0.00484168101166828	-0.359174056878661	-0.387781312716186	0.0916812473127113	41	41	9	"02-IM5_P-0001325-N01-IM5/coun"
24	13573250	42	38	0	0	0	1	0.421	0.00774759180480326	-0.634858063850321	NA	NA	41	41	9	"02-IM5_P-0001325-N01-IM5/coun"
24	13574421	114	80	0.350877192982456	0.3875	1	1	0.416	0.0101213708669033	-0.287650129409237	-0.157512027529963	0.0900622287646896	41	41	9	"02-IM5_P-0001325-N01-IM5/coun"
24	13681000	103	62	0	0	0	1	0.385	0.0232123768685936	-0.0822567542183371	NA	NA	41	41	9	"02-IM5_P-0001325-N01-IM5/coun"
24	13801084	171	112	1	0.982142857142857	0	1	0.379	0.026836075440985	-0.206945658674525	NA	NA	41	41	9	"02-IM5_P-0001325-N01-IM5/coun"
24	13804821	57	35	0.982456140350877	1	0	1	0.374	0.0306589012954483	-0.116833525274888	NA	NA	41	41	9	"02-IM5_P-0001325-N01-IM5/coun"
24	13833350	126	79	0	0	0	1	0.384	0.0237266096859832	-0.141001119668786	NA	NA	41	41	9	"02-IM5_P-0001325-N01-IM5/coun"
24	13842730	217	129	0.0691244239631337	0.10077519379845	0	1	0.393	0.0194132214091258	-0.0610824862804842	NA	NA	41	41	9	"02-IM5_P-0001325-N01-IM5/coun"
24	13846455	78	42	0.769230769230769	0.547619047619048	1	1	0.363	0.040115401530591	0.0583832285373626	0.998286677372104	0.164418222445302	41	41	9	"02-IM5_P-0001325-N01-IM5/coun"
24	13851650	132	75	0	0	0	1	0.36	0.042474976333142	-0.019524112603561	NA	NA	41	41	9	"02-IM5_P-0001325-N01-IM5/coun"
24	13868450	78	39	0	0	0	1	0.386	0.022698144051204	0.180137145831485	NA	NA	41	41	9	"02-IM5_P-0001325-N01-IM5/coun"
24	14891550	107	43	0	0	0	1	0.336	0.0584614021271959	0.454416874206522	NA	NA	41	41	9	"02-IM5_P-0001325-N01-IM5/coun"
24	15372150	80	39	0	0	0	1	0.308	0.0990793773276104	0.139498155081102	NA	NA	41	41	9	"02-IM5_P-0001325-N01-IM5/coun"
24	15409600	185	101	0	0	0	1	0.323	0.0746590021892641	0.00541892648603187	NA	NA	41	41	9	"02-IM5_P-0001325-N01-IM5/coun"
24	15410850	101	57	0	0	0	1	0.383	0.0242408425033728	0.00819699421255382	NA	NA	41	41	9	"02-IM5_P-0001325-N01-IM5/coun"
24	15435650	111	67	0	0	0	1	0.344	0.0526641495329365	-0.115696523750016	NA	NA	41	41	9	"02-IM5_P-0001325-N01-IM5/coun"
24	15436500	172	100	0	0	0	1	0.316	0.0856056733632023	-0.0954196376396408	NA	NA	41	41	9	"02-IM5_P-0001325-N01-IM5/coun"
24	15438250	92	55	0	0	0	1	0.324	0.073200419642436	-0.122408766048652	NA	NA	41	41	9	"02-IM5_P-0001325-N01-IM5/coun"
24	15447650	108	57	0	0	0	1	0.404	0.0150505139293976	0.112486117960662	NA	NA	41	41	9	"02-IM5_P-0001325-N01-IM5/coun"
24	15470400	93	43	0	0	0	1	0.298	0.117372773636225	0.196652383181028	NA	NA	41	41	9	"02-IM5_P-0001325-N01-IM5/coun"
24	15471000	290	153	0	0	0	1	0.307	0.100893158704285	0.0284984272583805	NA	NA	41	41	9	"02-IM5_P-0001325-N01-IM5/coun"
24	15471150	235	106	0	0	0	1	0.312	0.0922223542194516	0.261099713708186	NA	NA	41	41	9	"02-IM5_P-0001325-N01-IM5/coun"
24	15471850	127	61	0	0	0	1	0.378	0.027484883675388	0.234223123460347	NA	NA	41	41	9	"02-IM5_P-0001325-N01-IM5/coun"
24	15472300	159	97	0	0	0	1	0.353	0.0474063246411991	-0.125925073838268	NA	NA	41	41	9	"02-IM5_P-0001325-N01-IM5/coun"
24	15522900	102	55	0	0	0	1	0.326	0.0702832545487799	0.0267560533786287	NA	NA	41	41	9	"02-IM5_P-0001325-N01-IM5/coun"
24	15582100	62	36	0	0	0	1	0.318	0.0823373899770625	-0.09016893681	NA	NA	41	41	9	"02-IM5_P-0001325-N01-IM5/coun"
24	19370950	127	81	0	0	0	1	0.33	0.0649089879516599	-0.206556675047134	NA	NA	41	41	9	"02-IM5_P-0001325-N01-IM5/coun"
24	21645600	66	38	0	0	0	1	0.488	-0.0107261989581398	0.0147656493669138	NA	NA	41	41	9	"02-IM5_P-0001325-N01-IM5/coun"
24	21868400	133	83	0	0	0	1	0.525	-0.0274485099790235	-0.0832427017653497	NA	NA	41	41	9	"02-IM5_P-0001325-N01-IM5/coun"
24	21869400	116	74	0	0	0	1	0.563	-0.0435613229045632	-0.0982174157147239	NA	NA	41	41	9	"02-IM5_P-0001325-N01-IM5/coun"
24	21869750	77	45	0	0	0	1	0.566	-0.0431742965751052	0.0261669615290419	NA	NA	41	41	9	"02-IM5_P-0001325-N01-IM5/coun"
24	21869923	117	78	0.00854700854700852	0.0128205128205128	0	1	0.534	-0.0338757350621999	-0.170662735565802	NA	NA	41	41	9	"02-IM5_P-0001325-N01-IM5/coun"
24	21870200	118	62	0	0	0	1	0.488	-0.0107261989581398	0.144788536323552	NA	NA	41	41	9	"02-IM5_P-0001325-N01-IM5/coun"
24	21877600	124	75	0	0	0	1	0.499	-0.0137496269500734	-0.0522924516323787	NA	NA	41	41	9	"02-IM5_P-0001325-N01-IM5/coun"
24	21877850	103	60	0	0	0	1	0.504	-0.0153413116237864	0.00283952021107292	NA	NA	41	41	9	"02-IM5_P-0001325-N01-IM5/coun"
24	21897300	106	45	0	0	0	1	0.365	0.0383844888875497	0.397033684418758	NA	NA	41	41	9	"02-IM5_P-0001325-N01-IM5/coun"
24	22930700	116	72	0	0	0	1	0.429	0.00457591976302134	-0.107360526766446	NA	NA	41	41	9	"02-IM5_P-0001325-N01-IM5/coun"
24	2655319	216	138	0	0	0	1	0.457	-0.0119401550892176	0.00770795944097598	NA	NA	76	74	11	"01-IM6_P-0016812-N01-IM6/coun"
24	2722650	117	68	0	0	0	1	0.424	-0.00430354527401645	0.134746521033806	NA	NA	76	74	11	"01-IM6_P-0016812-N01-IM6/coun"
24	2829600	60	36	0	0	0	1	0.365	0.00394238405974937	0.0801304251056146	NA	NA	76	74	11	"01-IM6_P-0016812-N01-IM6/coun"
24	4971350	120	64	0	0	0	1	0.292	-0.0213508873537657	0.273998776537186	NA	NA	76	74	11	"01-IM6_P-0016812-N01-IM6/coun"
24	5258300	100	86	0	0	0	1	0.341	-0.00754945114100043	-0.419691605184978	NA	NA	76	74	11	"01-IM6_P-0016812-N01-IM6/coun"
24	5910900	102	61	0	0	0	1	0.292	-0.0213508873537657	0.110988884975744	NA	NA	76	74	11	"01-IM6_P-0016812-N01-IM6/coun"
24	6736250	52	36	0	0	0	1	0.462	-0.0113733607884808	-0.105356630326436	NA	NA	76	74	11	"01-IM6_P-0016812-N01-IM6/coun"
24	7194050	115	45	0	0	0	1	0.559	0.0193677537222412	0.671495208787385	NA	NA	76	74	11	"01-IM6_P-0016812-N01-IM6/coun"
24	13568250	268	175	0	0	0	1	0.451	-0.0118838484475846	-0.023658391789089	NA	NA	76	74	11	"01-IM6_P-0016812-N01-IM6/coun"
24	13568400	190	144	0	0	0	1	0.471	-0.00974193103440266	-0.239066407869507	NA	NA	76	74	11	"01-IM6_P-0016812-N01-IM6/coun"
24	13573033	169	100	0.50887573964497	0.56	1	1	0.428	-0.0056197996953143	0.111001203038909	-0.203453666899177	0.0637077667024175	76	74	11	"01-IM6_P-0016812-N01-IM6/coun"
24	13573250	89	36	0	0	0	1	0.421	-0.00310503587599701	0.643984665684523	NA	NA	76	74	11	"01-IM6_P-0016812-N01-IM6/coun"
24	13574443	287	170	0.672473867595819	0.658823529411765	1	1	0.416	-0.000884117813384676	0.105182407905554	0.0627512105634755	0.0417328752212473	76	74	11	"01-IM6_P-0016812-N01-IM6/coun"
24	13574500	142	79	0	0	0	1	0.416	-0.000884117813384676	0.193939061587232	NA	NA	76	74	11	"01-IM6_P-0016812-N01-IM6/coun"
24	13801100	66	61	0	0	0	1	0.379	0.00840328252958217	-0.534917817731655	NA	NA	76	74	11	"01-IM6_P-0016812-N01-IM6/coun"
24	13833364	62	41	0	0	0	1	0.385	0.00927482157034871	-0.0619474384864228	NA	NA	76	74	11	"01-IM6_P-0016812-N01-IM6/coun"
24	13842730	109	76	0.100917431192661	0.0394736842105263	0	1	0.393	0.00893050380514881	-0.137528772451234	NA	NA	76	74	11	"01-IM6_P-0016812-N01-IM6/coun"
24	13868400	48	40	0	0	0	1	0.388	0.00944703868764829	-0.386234033817105	NA	NA	76	74	11	"01-IM6_P-0016812-N01-IM6/coun"
24	14891400	84	42	0	0	0	1	0.331	-0.0125888217443089	0.354728755105421	NA	NA	76	74	11	"01-IM6_P-0016812-N01-IM6/coun"
24	15363000	62	35	0	0	0	1	0.315	-0.0179179229074839	0.187637727327858	NA	NA	76	74	11	"01-IM6_P-0016812-N01-IM6/coun"
24	15372250	58	39	0	0	0	1	0.304	-0.0197961110631534	-0.0562475371577426	NA	NA	76	74	11	"01-IM6_P-0016812-N01-IM6/coun"
24	15409592	140	86	0	0	0	1	0.325	-0.0149392513798417	0.0667400311011204	NA	NA	76	74	11	"01-IM6_P-0016812-N01-IM6/coun"
24	15410850	92	52	0	0	0	1	0.383	0.00916001015881565	0.160265403605572	NA	NA	76	74	11	"01-IM6_P-0016812-N01-IM6/coun"
24	15417350	64	38	0	0	0	1	0.304	-0.0197961110631534	0.118728608901431	NA	NA	76	74	11	"01-IM6_P-0016812-N01-IM6/coun"
24	15435550	187	129	0	0	0	1	0.359	0.00154514028932257	-0.11558369909313	NA	NA	76	74	11	"01-IM6_P-0016812-N01-IM6/coun"
24	15436400	58	39	0	0	0	1	0.313	-0.0183280892615857	-0.0577155589593102	NA	NA	76	74	11	"01-IM6_P-0016812-N01-IM6/coun"
24	15436650	103	60	0	0	0	1	0.299	-0.0204049162898978	0.147364750505193	NA	NA	76	74	11	"01-IM6_P-0016812-N01-IM6/coun"
24	15438100	240	142	0	0	0	1	0.331	-0.0125888217443089	0.118388120442899	NA	NA	76	74	11	"01-IM6_P-0016812-N01-IM6/coun"
24	15447700	284	175	0	0	0	1	0.406	0.00421404800249661	0.0434282344926566	NA	NA	76	74	11	"01-IM6_P-0016812-N01-IM6/coun"
24	15447800	133	83	0	0	0	1	0.409	0.00266377485225354	0.0266042431424705	NA	NA	76	74	11	"01-IM6_P-0016812-N01-IM6/coun"
24	15470450	138	86	0	0	0	1	0.308	-0.019206302816746	0.0504803566827738	NA	NA	76	74	11	"01-IM6_P-0016812-N01-IM6/coun"
24	15471050	651	411	0	0	0	1	0.309	-0.0190502870830598	0.0319123270166097	NA	NA	76	74	11	"01-IM6_P-0016812-N01-IM6/coun"
24	15471200	139	93	0	0	0	1	0.312	-0.0185331724386366	-0.0515382600144568	NA	NA	76	74	11	"01-IM6_P-0016812-N01-IM6/coun"
24	15471750	138	73	0	0	0	1	0.374	0.0071258633777294	0.257638320708076	NA	NA	76	74	11	"01-IM6_P-0016812-N01-IM6/coun"
24	15472250	116	63	0	0	0	1	0.362	0.00274376217453597	0.22400460109867	NA	NA	76	74	11	"01-IM6_P-0016812-N01-IM6/coun"
24	15478200	97	58	0	0	0	1	0.365	0.00394238405974937	0.085863125381063	NA	NA	76	74	11	"01-IM6_P-0016812-N01-IM6/coun"
24	15522900	138	75	0	0	0	1	0.326	-0.0145768699403895	0.24086690621156	NA	NA	76	74	11	"01-IM6_P-0016812-N01-IM6/coun"
24	15581983	74	44	1	1	0	1	0.325	-0.0149392513798417	0.112199038821967	NA	NA	76	74	11	"01-IM6_P-0016812-N01-IM6/coun"
24	15860600	163	108	0	0	0	1	0.363	0.00314330280294044	-0.0593973483430561	NA	NA	76	74	11	"01-IM6_P-0016812-N01-IM6/coun"
24	19370800	94	71	0	0	0	1	0.318	-0.0172004661709428	-0.224866853123598	NA	NA	76	74	11	"01-IM6_P-0016812-N01-IM6/coun"
24	19371000	115	60	0	0	0	1	0.332	-0.0121383698054468	0.295825950809199	NA	NA	76	74	11	"01-IM6_P-0016812-N01-IM6/coun"
24	21645600	132	63	0	0	0	1	0.488	-0.00479040491807174	0.415615024087067	NA	NA	76	74	11	"01-IM6_P-0016812-N01-IM6/coun"
24	21868300	102	63	0	0	0	1	0.52	0.0119188996657969	0.0319154083430565	NA	NA	76	74	11	"01-IM6_P-0016812-N01-IM6/coun"
24	21868550	89	47	0	0	0	1	0.532	0.0167927647288145	0.248577729987506	NA	NA	76	74	11	"01-IM6_P-0016812-N01-IM6/coun"
24	21869178	58	42	0	0	0	1	0.543	0.0203417241708854	-0.200722032206517	NA	NA	76	74	11	"01-IM6_P-0016812-N01-IM6/coun"
24	21869476	334	206	0	0	0	1	0.573	0.0149019371843426	0.0314544365990806	NA	NA	76	74	11	"01-IM6_P-0016812-N01-IM6/coun"
24	21869856	298	160	0	0.00624999999999998	0	1	0.55	0.0209423636983124	0.224263421562363	NA	NA	76	74	11	"01-IM6_P-0016812-N01-IM6/coun"
24	21870000	70	41	0	0	0	1	0.516	0.00996623374173812	0.108370423182637	NA	NA	76	74	11	"01-IM6_P-0016812-N01-IM6/coun"
24	21870150	50	35	0	0	0	1	0.492	-0.00308963574064995	-0.129005399240143	NA	NA	76	74	11	"01-IM6_P-0016812-N01-IM6/coun"
24	21871650	63	36	0	0	0	1	0.47	-0.0099295396256751	0.162638971525485	NA	NA	76	74	11	"01-IM6_P-0016812-N01-IM6/coun"
24	21877500	160	78	0	0	0	1	0.512	0.00784372169289904	0.373763764831541	NA	NA	76	74	11	"01-IM6_P-0016812-N01-IM6/coun"
24	21877900	61	38	0	0	0	1	0.506	0.00447549983948593	0.0268920480604239	NA	NA	76	74	11	"01-IM6_P-0016812-N01-IM6/coun"
24	21883100	88	51	0	0	0	1	0.428	-0.0056197996953143	0.139495398779115	NA	NA	76	74	11	"01-IM6_P-0016812-N01-IM6/coun"
24	21897363	207	133	0	0	0	1	0.366	0.00432312138987337	-0.0166514594060592	NA	NA	76	74	11	"01-IM6_P-0016812-N01-IM6/coun"
24	21897450	54	42	0	0	0	1	0.37	0.00584607071036936	-0.286506360474871	NA	NA	76	74	11	"01-IM6_P-0016812-N01-IM6/coun"
24	22744450	63	40	0	0	0	1	0.366	0.00432312138987337	0.000287671520802864	NA	NA	76	74	11	"01-IM6_P-0016812-N01-IM6/coun"
24	22749950	46	36	0	0	0	1	0.302	-0.0200396331538511	-0.268064141053607	NA	NA	76	74	11	"01-IM6_P-0016812-N01-IM6/coun"
24	22751337	87	65	0	0	0	1	0.37	0.00584607071036936	-0.232122387589347	NA	NA	76	74	11	"01-IM6_P-0016812-N01-IM6/coun"
24	22930600	74	46	0	0	0	1	0.44	-0.00932257750632687	0.0438466096004891	NA	NA	76	74	11	"01-IM6_P-0016812-N01-IM6/coun"
24	22930850	155	85	0	0	0	1	0.426	-0.0050086321695645	0.21878053077562	NA	NA	76	74	11	"01-IM6_P-0016812-N01-IM6/coun"
24	28772900	285	193	0	0	0	1	0.586	0.0106468426542257	-0.0984426219980133	NA	NA	76	74	11	"01-IM6_P-0016812-N01-IM6/coun"
24	28773169	180	119	0	0	0	1	0.582	0.0119806765573614	-0.0651163830307684	NA	NA	76	74	11	"01-IM6_P-0016812-N01-IM6/coun"
24	28773300	89	62	0	0	0	1	0.563	0.0182135939712549	-0.145160522033695	NA	NA	76	74	11	"01-IM6_P-0016812-N01-IM6/coun"
24	2655319	101	130	0	0	0	1	0.457	0.00284509992517575	-0.370750989789504	NA	NA	31	31	3	"01-IM5_P-0010237-N01-IM5/coun"
24	2722727	72	66	0.0138888888888888	0	0	1	0.419	0.0583700538437986	0.0584843211175106	NA	NA	31	31	3	"01-IM5_P-0010237-N01-IM5/coun"
24	2829600	26	39	0	0	0	1	0.365	0.103931274920405	-0.677689659563899	NA	NA	31	31	3	"01-IM5_P-0010237-N01-IM5/coun"
24	4971400	106	147	0	0	0	1	0.292	0.116600271665629	-0.591498085043094	NA	NA	31	31	3	"01-IM5_P-0010237-N01-IM5/coun"
24	5258350	139	121	0	0	0	1	0.337	0.123471875389385	0.0681469637959037	NA	NA	31	31	3	"01-IM5_P-0010237-N01-IM5/coun"
24	5911050	29	49	0	0	0	1	0.304	0.125833073590573	-0.869542357819019	NA	NA	31	31	3	"01-IM5_P-0010237-N01-IM5/coun"
24	6736200	25	35	0	0	0	1	0.461	-0.00178514061237188	-0.474407973908145	NA	NA	31	31	3	"01-IM5_P-0010237-N01-IM5/coun"
24	7194000	15	41	0	0	0	1	0.555	-0.151378037271309	-1.24747914028037	NA	NA	31	31	3	"01-IM5_P-0010237-N01-IM5/coun"
24	9172200	27	36	0	0	0	1	0.552	-0.146303778343561	-0.262521706430674	NA	NA	31	31	3	"01-IM5_P-0010237-N01-IM5/coun"
24	13568303	105	148	0	0	0	1	0.458	0.0016594417998056	-0.499818325257629	NA	NA	31	31	3	"01-IM5_P-0010237-N01-IM5/coun"
24	13568400	23	53	0	0	0	1	0.471	-0.0121585335749028	-1.16445188776246	NA	NA	31	31	3	"01-IM5_P-0010237-N01-IM5/coun"
24	13572999	55	113	0.545454545454545	0.415929203539823	1	1	0.428	0.0435896714471097	-1.07597667588569	0.515520468070199	0.108092797084321	31	31	3	"01-IM5_P-0010237-N01-IM5/coun"
24	13573216	44	97	0	0	0	1	0.421	0.0551630847846565	-1.18484121984989	NA	NA	31	31	3	"01-IM5_P-0010237-N01-IM5/coun"
24	13574443	102	112	0.382352941176471	0.455357142857143	1	1	0.416	0.0630627851896967	-0.203650116373994	-0.297283866848788	0.0767421255220469	31	31	3	"01-IM5_P-0010237-N01-IM5/coun"
24	13574500	38	58	0	0	0	1	0.416	0.0630627851896967	-0.667101095687165	NA	NA	31	31	3	"01-IM5_P-0010237-N01-IM5/coun"
24	14891500	63	85	0	0	0	1	0.339	0.12260933795711	-0.555741614641689	NA	NA	31	31	3	"01-IM5_P-0010237-N01-IM5/coun"
24	15362950	65	67	0	0	0	1	0.312	0.129429603222796	-0.179369158256976	NA	NA	31	31	3	"01-IM5_P-0010237-N01-IM5/coun"
24	15372250	94	139	0	0	0	1	0.304	0.125833073590573	-0.692163660549811	NA	NA	31	31	3	"01-IM5_P-0010237-N01-IM5/coun"
24	15372300	27	54	0	0	0	1	0.298	0.121253072080133	-1.10198490475008	NA	NA	31	31	3	"01-IM5_P-0010237-N01-IM5/coun"
24	15409600	148	222	0	0	0	1	0.323	0.128249448787535	-0.716910685753455	NA	NA	31	31	3	"01-IM5_P-0010237-N01-IM5/coun"
24	15409750	59	112	0	0	0	1	0.322	0.128491387489692	-1.04863999175401	NA	NA	31	31	3	"01-IM5_P-0010237-N01-IM5/coun"
24	15410900	157	189	0	0	0	1	0.38	0.095546225119235	-0.368553616352825	NA	NA	31	31	3	"01-IM5_P-0010237-N01-IM5/coun"
24	15411050	33	59	0	0	0	1	0.37	0.100763389308429	-0.926962255798382	NA	NA	31	31	3	"01-IM5_P-0010237-N01-IM5/coun"
24	15414750	96	109	0	0	0	1	0.368	0.102030543553219	-0.290382111052143	NA	NA	31	31	3	"01-IM5_P-0010237-N01-IM5/coun"
24	15417350	60	97	0	0	0	1	0.304	0.125833073590573	-0.816667728292021	NA	NA	31	31	3	"01-IM5_P-0010237-N01-IM5/coun"
24	15435600	143	172	0	0	0	1	0.35	0.115279509757466	-0.386910963738432	NA	NA	31	31	3	"01-IM5_P-0010237-N01-IM5/coun"
24	15435700	7	36	0	0	0	1	0.338	0.123040606673247	-2.33859681993246	NA	NA	31	31	3	"01-IM5_P-0010237-N01-IM5/coun"
24	15436450	55	100	0	0	0	1	0.314	0.129755888281545	-0.987464361307176	NA	NA	31	31	3	"01-IM5_P-0010237-N01-IM5/coun"
24	15436650	34	76	0	0	0	1	0.299	0.122029099133689	-1.26630961124097	NA	NA	31	31	3	"01-IM5_P-0010237-N01-IM5/coun"
24	15438100	101	184	0	0	0	1	0.331	0.125712094278478	-0.991576443121668	NA	NA	31	31	3	"01-IM5_P-0010237-N01-IM5/coun"
24	15438300	12	38	0	0	0	1	0.32	0.128975264894007	-1.72037668391842	NA	NA	31	31	3	"01-IM5_P-0010237-N01-IM5/coun"
24	15447750	112	175	0	0	0	1	0.408	0.0741131153594386	-0.720280676105589	NA	NA	31	31	3	"01-IM5_P-0010237-N01-IM5/coun"
24	15447950	43	102	0	0	0	1	0.402	0.0804617979019805	-1.31434856194512	NA	NA	31	31	3	"01-IM5_P-0010237-N01-IM5/coun"
24	15448050	73	127	0	0	0	1	0.384	0.0933997040976869	-0.890828626492787	NA	NA	31	31	3	"01-IM5_P-0010237-N01-IM5/coun"
24	15470350	118	157	0	0	0	1	0.306	0.127092711985934	-0.542973721806921	NA	NA	31	31	3	"01-IM5_P-0010237-N01-IM5/coun"
24	15470900	32	86	0	0	0	1	0.32	0.128975264894007	-1.53428952118176	NA	NA	31	31	3	"01-IM5_P-0010237-N01-IM5/coun"
24	15471250	9	43	0	0	0	1	0.322	0.128491387489692	-2.27227250584966	NA	NA	31	31	3	"01-IM5_P-0010237-N01-IM5/coun"
24	15471650	8	39	0	0	0	1	0.367	0.102664120675614	-2.26086714079322	NA	NA	31	31	3	"01-IM5_P-0010237-N01-IM5/coun"
24	15471925	22	61	0	0	0	1	0.382	0.0944729646084609	-1.53178007171715	NA	NA	31	31	3	"01-IM5_P-0010237-N01-IM5/coun"
24	15472300	116	176	0	0	0	1	0.353	0.112885739402982	-0.717043590271501	NA	NA	31	31	3	"01-IM5_P-0010237-N01-IM5/coun"
24	15472450	35	74	0	0	0	1	0.335	0.12433441282166	-1.19001064002314	NA	NA	31	31	3	"01-IM5_P-0010237-N01-IM5/coun"
24	15478300	19	40	0	0	0	1	0.379	0.0960527436125632	-1.13830380542458	NA	NA	31	31	3	"01-IM5_P-0010237-N01-IM5/coun"
24	15481150	75	57	0	0	0	1	0.286	0.111902869568477	0.271158873796353	NA	NA	31	31	3	"01-IM5_P-0010237-N01-IM5/coun"
24	15523050	11	45	0	0	0	1	0.351	0.114481586305971	-2.05947514599855	NA	NA	31	31	3	"01-IM5_P-0010237-N01-IM5/coun"
24	15581950	23	61	0	0	0	1	0.324	0.128007510085377	-1.50392673964615	NA	NA	31	31	3	"01-IM5_P-0010237-N01-IM5/coun"
24	15591201	38	54	0	0	0	1	0.504	-0.0506576885567462	-0.452097286103541	NA	NA	31	31	3	"01-IM5_P-0010237-N01-IM5/coun"
24	15860700	27	39	0	0	0	1	0.348	0.116813675733781	-0.638113889766428	NA	NA	31	31	3	"01-IM5_P-0010237-N01-IM5/coun"
24	19370800	38	84	0	0	0	1	0.318	0.129352771260772	-1.2601389685341	NA	NA	31	31	3	"01-IM5_P-0010237-N01-IM5/coun"
24	21629100	53	56	0	0	0	1	0.446	0.0167754092670796	-0.101625208550438	NA	NA	31	31	3	"01-IM5_P-0010237-N01-IM5/coun"
24	21636100	69	69	0	0	0	1	0.434	0.0337998677199213	-0.0406767555740974	NA	NA	31	31	3	"01-IM5_P-0010237-N01-IM5/coun"
24	21643600	27	37	0	0	0	1	0.397	0.0846633099183891	-0.531962942507259	NA	NA	31	31	3	"01-IM5_P-0010237-N01-IM5/coun"
24	21645600	72	110	0	0	0	1	0.488	-0.029456922442365	-0.58201537848866	NA	NA	31	31	3	"01-IM5_P-0010237-N01-IM5/coun"
24	21868350	57	115	0	0	0	1	0.522	-0.0827392673840889	-0.924116951041114	NA	NA	31	31	3	"01-IM5_P-0010237-N01-IM5/coun"
24	21868600	4	43	0	0	0	1	0.532	-0.104536976613583	-3.03854528078916	NA	NA	31	31	3	"01-IM5_P-0010237-N01-IM5/coun"
24	21869264	4	53	0	0	0	1	0.548	-0.139088342269659	-3.29944979865925	NA	NA	31	31	3	"01-IM5_P-0010237-N01-IM5/coun"
24	21869600	156	201	0	0	0	1	0.574	-0.176099781880801	-0.194423201132322	NA	NA	31	31	3	"01-IM5_P-0010237-N01-IM5/coun"
24	21869750	20	82	0	0	0	1	0.566	-0.166874720750577	-1.82249108760554	NA	NA	31	31	3	"01-IM5_P-0010237-N01-IM5/coun"
24	21869950	46	93	0	0	0	1	0.528	-0.0956479809045847	-0.911180019097478	NA	NA	31	31	3	"01-IM5_P-0010237-N01-IM5/coun"
24	21870200	101	166	0	0	0	1	0.488	-0.029456922442365	-0.688730258358565	NA	NA	31	31	3	"01-IM5_P-0010237-N01-IM5/coun"
24	21870900	79	104	0	0	0	1	0.424	0.0502349089531283	-0.449441707509573	NA	NA	31	31	3	"01-IM5_P-0010237-N01-IM5/coun"
24	21871600	11	44	0	0	0	1	0.469	-0.0101396301144313	-1.9031450698508	NA	NA	31	31	3	"01-IM5_P-0010237-N01-IM5/coun"
24	21877450	33	79	0	0	0	1	0.5	-0.0446880195152197	-1.19654834625358	NA	NA	31	31	3	"01-IM5_P-0010237-N01-IM5/coun"
24	21877750	107	170	0	0	0	1	0.504	-0.0506576885567462	-0.619219363488055	NA	NA	31	31	3	"01-IM5_P-0010237-N01-IM5/coun"
